ccode,name,num_code,year,age,sex,population
KEN,Kenya,404,2032,24,female,632681.824
KEN,Kenya,404,2032,24,male,636151.008
KEN,Kenya,404,2032,25,female,626468
KEN,Kenya,404,2032,25,male,629036.576
KEN,Kenya,404,2032,26,female,613950.336
KEN,Kenya,404,2032,26,male,615517.92
KEN,Kenya,404,2032,27,female,600764.736
KEN,Kenya,404,2032,27,male,601302.08
KEN,Kenya,404,2032,28,female,586929.376
KEN,Kenya,404,2032,28,male,586394.88
KEN,Kenya,404,2032,29,female,572547.552
KEN,Kenya,404,2032,29,male,570928.544
KEN,Kenya,404,2032,30,female,557972.224
KEN,Kenya,404,2032,30,male,555285.984
KEN,Kenya,404,2032,31,female,543454.208
KEN,Kenya,404,2032,31,male,539698.432
KEN,Kenya,404,2032,32,female,528052.768
KEN,Kenya,404,2032,32,male,523348.032
KEN,Kenya,404,2032,33,female,511439.968
KEN,Kenya,404,2032,33,male,505966.752
KEN,Kenya,404,2032,34,female,494280.832
KEN,Kenya,404,2032,34,male,488160.8
KEN,Kenya,404,2032,35,female,477392.448
KEN,Kenya,404,2032,35,male,470631.616
KEN,Kenya,404,2033,15,female,465687.968
KEN,Kenya,404,2033,15,male,473013.312
KEN,Kenya,404,2033,16,female,681256.288
KEN,Kenya,404,2033,16,male,691923.168
KEN,Kenya,404,2033,17,female,817219.808
KEN,Kenya,404,2033,17,male,829664.448
KEN,Kenya,404,2033,18,female,822239.488
KEN,Kenya,404,2033,18,male,833949.408
KEN,Kenya,404,2033,19,female,742496.448
KEN,Kenya,404,2033,19,male,751829.664
KEN,Kenya,404,2033,20,female,730124.704
KEN,Kenya,404,2033,20,male,738733.216
KEN,Kenya,404,2033,21,female,680107.04
KEN,Kenya,404,2033,21,male,687001.344
KEN,Kenya,404,2033,22,female,641691.68
KEN,Kenya,404,2033,22,male,647091.904
KEN,Kenya,404,2033,23,female,632710.08
KEN,Kenya,404,2033,23,male,637184.864
KEN,Kenya,404,2033,24,female,641126.496
KEN,Kenya,404,2033,24,male,645008.672
KEN,Kenya,404,2033,25,female,637223.04
KEN,Kenya,404,2033,25,male,640280.704
KEN,Kenya,404,2033,26,female,627122.464
KEN,Kenya,404,2033,26,male,629260.16
KEN,Kenya,404,2033,27,female,615518.464
KEN,Kenya,404,2033,27,male,616647.2
KEN,Kenya,404,2033,28,female,601845.824
KEN,Kenya,404,2033,28,male,601831.2
KEN,Kenya,404,2033,29,female,586730.208
KEN,Kenya,404,2033,29,male,585500.736
KEN,Kenya,404,2033,30,female,571512.096
KEN,Kenya,404,2033,30,male,569093.856
KEN,Kenya,404,2033,31,female,556102.912
KEN,Kenya,404,2033,31,male,552489.568
KEN,Kenya,404,2033,32,female,540412.352
KEN,Kenya,404,2033,32,male,535747.168
KEN,Kenya,404,2033,33,female,524589.152
KEN,Kenya,404,2033,33,male,519095.648
KEN,Kenya,404,2033,34,female,508783.488
KEN,Kenya,404,2033,34,male,502613.76
KEN,Kenya,404,2033,35,female,493045.792
KEN,Kenya,404,2033,35,male,486197.344
KEN,Kenya,404,2034,15,female,471608.544
KEN,Kenya,404,2034,15,male,479051.296
KEN,Kenya,404,2034,16,female,690087.744
KEN,Kenya,404,2034,16,male,700920.384
KEN,Kenya,404,2034,17,female,827527.104
KEN,Kenya,404,2034,17,male,840194.624
KEN,Kenya,404,2034,18,female,831694.944
KEN,Kenya,404,2034,18,male,843695.904
KEN,Kenya,404,2034,19,female,749681.664
KEN,Kenya,404,2034,19,male,759377.792
KEN,Kenya,404,2034,20,female,736685.152
KEN,Kenya,404,2034,20,male,745559.808
KEN,Kenya,404,2034,21,female,685032.48
KEN,Kenya,404,2034,21,male,692177.472
KEN,Kenya,404,2034,22,female,646124.8
KEN,Kenya,404,2034,22,male,651789.152
KEN,Kenya,404,2034,23,female,638566.4
KEN,Kenya,404,2034,23,male,643367.232
KEN,Kenya,404,2034,24,female,649571.168
KEN,Kenya,404,2034,24,male,653866.336
KEN,Kenya,404,2034,25,female,647978.08
KEN,Kenya,404,2034,25,male,651524.832
KEN,Kenya,404,2034,26,female,640294.592
KEN,Kenya,404,2034,26,male,643002.4
KEN,Kenya,404,2034,27,female,630272.192
KEN,Kenya,404,2034,27,male,631992.32
KEN,Kenya,404,2034,28,female,616762.272
KEN,Kenya,404,2034,28,male,617267.52
KEN,Kenya,404,2034,29,female,600912.864
KEN,Kenya,404,2034,29,male,600072.928
KEN,Kenya,404,2034,30,female,585051.968
KEN,Kenya,404,2034,30,male,582901.728
KEN,Kenya,404,2034,31,female,568751.616
KEN,Kenya,404,2034,31,male,565280.704
KEN,Kenya,404,2034,32,female,552771.936
KEN,Kenya,404,2034,32,male,548146.304
KEN,Kenya,404,2034,33,female,537738.336
KEN,Kenya,404,2034,33,male,532224.544
KEN,Kenya,404,2034,34,female,523286.144
KEN,Kenya,404,2034,34,male,517066.72
KEN,Kenya,404,2034,35,female,508699.136
KEN,Kenya,404,2034,35,male,501763.072
KEN,Kenya,404,2035,15,female,477529.12
KEN,Kenya,404,2035,15,male,485089.28
KEN,Kenya,404,2035,16,female,698919.2
KEN,Kenya,404,2035,16,male,709917.6
KEN,Kenya,404,2035,17,female,837834.4
KEN,Kenya,404,2035,17,male,850724.8
KEN,Kenya,404,2035,18,female,841150.4
KEN,Kenya,404,2035,18,male,853442.4
KEN,Kenya,404,2035,19,female,756866.88
KEN,Kenya,404,2035,19,male,766925.92
KEN,Kenya,404,2035,20,female,743245.6
KEN,Kenya,404,2035,20,male,752386.4
KEN,Kenya,404,2035,21,female,689957.92
KEN,Kenya,404,2035,21,male,697353.6
KEN,Kenya,404,2035,22,female,650557.92
KEN,Kenya,404,2035,22,male,656486.4
KEN,Kenya,404,2035,23,female,644422.72
KEN,Kenya,404,2035,23,male,649549.6
KEN,Kenya,404,2035,24,female,658015.84
KEN,Kenya,404,2035,24,male,662724
KEN,Kenya,404,2035,25,female,658733.12
KEN,Kenya,404,2035,25,male,662768.96
KEN,Kenya,404,2035,26,female,653466.72
KEN,Kenya,404,2035,26,male,656744.64
KEN,Kenya,404,2035,27,female,645025.92
KEN,Kenya,404,2035,27,male,647337.44
KEN,Kenya,404,2035,28,female,631678.72
KEN,Kenya,404,2035,28,male,632703.84
KEN,Kenya,404,2035,29,female,615095.52
KEN,Kenya,404,2035,29,male,614645.12
KEN,Kenya,404,2035,30,female,598591.84
KEN,Kenya,404,2035,30,male,596709.6
KEN,Kenya,404,2035,31,female,581400.32
KEN,Kenya,404,2035,31,male,578071.84
KEN,Kenya,404,2035,32,female,565131.52
KEN,Kenya,404,2035,32,male,560545.44
KEN,Kenya,404,2035,33,female,550887.52
KEN,Kenya,404,2035,33,male,545353.44
KEN,Kenya,404,2035,34,female,537788.8
KEN,Kenya,404,2035,34,male,531519.68
KEN,Kenya,404,2035,35,female,524352.48
KEN,Kenya,404,2035,35,male,517328.8
KEN,Kenya,404,2036,15,female,480217.376
KEN,Kenya,404,2036,15,male,487873.344
KEN,Kenya,404,2036,16,female,702795.872
KEN,Kenya,404,2036,16,male,713946.88
KEN,Kenya,404,2036,17,female,842599.072
KEN,Kenya,404,2036,17,male,855669.6
KEN,Kenya,404,2036,18,female,846294.912
KEN,Kenya,404,2036,18,male,858745.92
KEN,Kenya,404,2036,19,female,762032.768
KEN,Kenya,404,2036,19,male,772204.256
KEN,Kenya,404,2036,20,female,750615.04
KEN,Kenya,404,2036,20,male,759932.192
KEN,Kenya,404,2036,21,female,698534.24
KEN,Kenya,404,2036,21,male,706117.952
KEN,Kenya,404,2036,22,female,659653.76
KEN,Kenya,404,2036,22,male,665780.032
KEN,Kenya,404,2036,23,female,652977.44
KEN,Kenya,404,2036,23,male,658309.152
KEN,Kenya,404,2036,24,female,665419.52
KEN,Kenya,404,2036,24,male,670340.672
KEN,Kenya,404,2036,25,female,665066.944
KEN,Kenya,404,2036,25,male,669318.816
KEN,Kenya,404,2036,26,female,658514.176
KEN,Kenya,404,2036,26,male,661994.24
KEN,Kenya,404,2036,27,female,649796.896
KEN,Kenya,404,2036,27,male,652345.12
KEN,Kenya,404,2036,28,female,637812.256
KEN,Kenya,404,2036,28,male,639184.8
KEN,Kenya,404,2036,29,female,623589.728
KEN,Kenya,404,2036,29,male,623637.024
KEN,Kenya,404,2036,30,female,609249.792
KEN,Kenya,404,2036,30,male,608003.008
KEN,Kenya,404,2036,31,female,594354.144
KEN,Kenya,404,2036,31,male,591811.488
KEN,Kenya,404,2036,32,female,579594.784
KEN,Kenya,404,2036,32,male,575843.808
KEN,Kenya,404,2036,33,female,565525.024
KEN,Kenya,404,2036,33,male,560717.088
KEN,Kenya,404,2036,34,female,551756.256
KEN,Kenya,404,2036,34,male,546004.608
KEN,Kenya,404,2036,35,female,537730.656
KEN,Kenya,404,2036,35,male,531031.296
KEN,Kenya,404,2037,15,female,482905.632
KEN,Kenya,404,2037,15,male,490657.408
KEN,Kenya,404,2037,16,female,706672.544
KEN,Kenya,404,2037,16,male,717976.16
KEN,Kenya,404,2037,17,female,847363.744
KEN,Kenya,404,2037,17,male,860614.4
KEN,Kenya,404,2037,18,female,851439.424
KEN,Kenya,404,2037,18,male,864049.44
KEN,Kenya,404,2037,19,female,767198.656
KEN,Kenya,404,2037,19,male,777482.592
KEN,Kenya,404,2037,20,female,757984.48
KEN,Kenya,404,2037,20,male,767477.984
KEN,Kenya,404,2037,21,female,707110.56
KEN,Kenya,404,2037,21,male,714882.304
KEN,Kenya,404,2037,22,female,668749.6
KEN,Kenya,404,2037,22,male,675073.664
KEN,Kenya,404,2037,23,female,661532.16
KEN,Kenya,404,2037,23,male,667068.704
KEN,Kenya,404,2037,24,female,672823.2
KEN,Kenya,404,2037,24,male,677957.344
KEN,Kenya,404,2037,25,female,671400.768
KEN,Kenya,404,2037,25,male,675868.672
KEN,Kenya,404,2037,26,female,663561.632
KEN,Kenya,404,2037,26,male,667243.84
KEN,Kenya,404,2037,27,female,654567.872
KEN,Kenya,404,2037,27,male,657352.8
KEN,Kenya,404,2037,28,female,643945.792
KEN,Kenya,404,2037,28,male,645665.76
KEN,Kenya,404,2037,29,female,632083.936
KEN,Kenya,404,2037,29,male,632628.928
KEN,Kenya,404,2037,30,female,619907.744
KEN,Kenya,404,2037,30,male,619296.416
KEN,Kenya,404,2037,31,female,607307.968
KEN,Kenya,404,2037,31,male,605551.136
KEN,Kenya,404,2037,32,female,594058.048
KEN,Kenya,404,2037,32,male,591142.176
KEN,Kenya,404,2037,33,female,580162.528
KEN,Kenya,404,2037,33,male,576080.736
KEN,Kenya,404,2037,34,female,565723.712
KEN,Kenya,404,2037,34,male,560489.536
KEN,Kenya,404,2037,35,female,551108.832
KEN,Kenya,404,2037,35,male,544733.792
KEN,Kenya,404,2038,15,female,485593.888
KEN,Kenya,404,2038,15,male,493441.472
KEN,Kenya,404,2038,16,female,710549.216
KEN,Kenya,404,2038,16,male,722005.44
KEN,Kenya,404,2038,17,female,852128.416
KEN,Kenya,404,2038,17,male,865559.2
KEN,Kenya,404,2038,18,female,856583.936
KEN,Kenya,404,2038,18,male,869352.96
KEN,Kenya,404,2038,19,female,772364.544
KEN,Kenya,404,2038,19,male,782760.928
KEN,Kenya,404,2038,20,female,765353.92
KEN,Kenya,404,2038,20,male,775023.776
KEN,Kenya,404,2038,21,female,715686.88
KEN,Kenya,404,2038,21,male,723646.656
KEN,Kenya,404,2038,22,female,677845.44
KEN,Kenya,404,2038,22,male,684367.296
KEN,Kenya,404,2038,23,female,670086.88
KEN,Kenya,404,2038,23,male,675828.256
KEN,Kenya,404,2038,24,female,680226.88
KEN,Kenya,404,2038,24,male,685574.016
KEN,Kenya,404,2038,25,female,677734.592
KEN,Kenya,404,2038,25,male,682418.528
KEN,Kenya,404,2038,26,female,668609.088
KEN,Kenya,404,2038,26,male,672493.44
KEN,Kenya,404,2038,27,female,659338.848
KEN,Kenya,404,2038,27,male,662360.48
KEN,Kenya,404,2038,28,female,650079.328
KEN,Kenya,404,2038,28,male,652146.72
KEN,Kenya,404,2038,29,female,640578.144
KEN,Kenya,404,2038,29,male,641620.832
KEN,Kenya,404,2038,30,female,630565.696
KEN,Kenya,404,2038,30,male,630589.824
KEN,Kenya,404,2038,31,female,620261.792
KEN,Kenya,404,2038,31,male,619290.784
KEN,Kenya,404,2038,32,female,608521.312
KEN,Kenya,404,2038,32,male,606440.544
KEN,Kenya,404,2038,33,female,594800.032
KEN,Kenya,404,2038,33,male,591444.384
KEN,Kenya,404,2038,34,female,579691.168
KEN,Kenya,404,2038,34,male,574974.464
KEN,Kenya,404,2038,35,female,564487.008
KEN,Kenya,404,2038,35,male,558436.288
KEN,Kenya,404,2039,15,female,488282.144
KEN,Kenya,404,2039,15,male,496225.536
KEN,Kenya,404,2039,16,female,714425.888
KEN,Kenya,404,2039,16,male,726034.72
KEN,Kenya,404,2039,17,female,856893.088
KEN,Kenya,404,2039,17,male,870504
KEN,Kenya,404,2039,18,female,861728.448
KEN,Kenya,404,2039,18,male,874656.48
KEN,Kenya,404,2039,19,female,777530.432
KEN,Kenya,404,2039,19,male,788039.264
KEN,Kenya,404,2039,20,female,772723.36
KEN,Kenya,404,2039,20,male,782569.568
KEN,Kenya,404,2039,21,female,724263.2
KEN,Kenya,404,2039,21,male,732411.008
KEN,Kenya,404,2039,22,female,686941.28
KEN,Kenya,404,2039,22,male,693660.928
KEN,Kenya,404,2039,23,female,678641.6
KEN,Kenya,404,2039,23,male,684587.808
KEN,Kenya,404,2039,24,female,687630.56
KEN,Kenya,404,2039,24,male,693190.688
KEN,Kenya,404,2039,25,female,684068.416
KEN,Kenya,404,2039,25,male,688968.384
KEN,Kenya,404,2039,26,female,673656.544
KEN,Kenya,404,2039,26,male,677743.04
KEN,Kenya,404,2039,27,female,664109.824
KEN,Kenya,404,2039,27,male,667368.16
KEN,Kenya,404,2039,28,female,656212.864
KEN,Kenya,404,2039,28,male,658627.68
KEN,Kenya,404,2039,29,female,649072.352
KEN,Kenya,404,2039,29,male,650612.736
KEN,Kenya,404,2039,30,female,641223.648
KEN,Kenya,404,2039,30,male,641883.232
KEN,Kenya,404,2039,31,female,633215.616
KEN,Kenya,404,2039,31,male,633030.432
KEN,Kenya,404,2039,32,female,622984.576
KEN,Kenya,404,2039,32,male,621738.912
KEN,Kenya,404,2039,33,female,609437.536
KEN,Kenya,404,2039,33,male,606808.032
KEN,Kenya,404,2039,34,female,593658.624
KEN,Kenya,404,2039,34,male,589459.392
KEN,Kenya,404,2039,35,female,577865.184
KEN,Kenya,404,2039,35,male,572138.784
KEN,Kenya,404,2040,15,female,490970.4
KEN,Kenya,404,2040,15,male,499009.6
KEN,Kenya,404,2040,16,female,718302.56
KEN,Kenya,404,2040,16,male,730064
KEN,Kenya,404,2040,17,female,861657.76
KEN,Kenya,404,2040,17,male,875448.8
KEN,Kenya,404,2040,18,female,866872.96
KEN,Kenya,404,2040,18,male,879960
KEN,Kenya,404,2040,19,female,782696.32
KEN,Kenya,404,2040,19,male,793317.6
KEN,Kenya,404,2040,20,female,780092.8
KEN,Kenya,404,2040,20,male,790115.36
KEN,Kenya,404,2040,21,female,732839.52
KEN,Kenya,404,2040,21,male,741175.36
KEN,Kenya,404,2040,22,female,696037.12
KEN,Kenya,404,2040,22,male,702954.56
KEN,Kenya,404,2040,23,female,687196.32
KEN,Kenya,404,2040,23,male,693347.36
KEN,Kenya,404,2040,24,female,695034.24
KEN,Kenya,404,2040,24,male,700807.36
KEN,Kenya,404,2040,25,female,690402.24
KEN,Kenya,404,2040,25,male,695518.24
KEN,Kenya,404,2040,26,female,678704
KEN,Kenya,404,2040,26,male,682992.64
KEN,Kenya,404,2040,27,female,668880.8
KEN,Kenya,404,2040,27,male,672375.84
KEN,Kenya,404,2040,28,female,662346.4
KEN,Kenya,404,2040,28,male,665108.64
KEN,Kenya,404,2040,29,female,657566.56
KEN,Kenya,404,2040,29,male,659604.64
KEN,Kenya,404,2040,30,female,651881.6
KEN,Kenya,404,2040,30,male,653176.64
KEN,Kenya,404,2040,31,female,646169.44
KEN,Kenya,404,2040,31,male,646770.08
KEN,Kenya,404,2040,32,female,637447.84
KEN,Kenya,404,2040,32,male,637037.28
KEN,Kenya,404,2040,33,female,624075.04
KEN,Kenya,404,2040,33,male,622171.68
KEN,Kenya,404,2040,34,female,607626.08
KEN,Kenya,404,2040,34,male,603944.32
KEN,Kenya,404,2040,35,female,591243.36
KEN,Kenya,404,2040,35,male,585841.28
RWA,Rwanda,646,2015,15,female,79974.4
RWA,Rwanda,646,2015,15,male,79626.24
RWA,Rwanda,646,2015,16,female,117291.52
RWA,Rwanda,646,2015,16,male,116901.12
RWA,Rwanda,646,2015,17,female,140681.92
RWA,Rwanda,646,2015,17,male,139912.32
RWA,Rwanda,646,2015,18,female,141144.32
RWA,Rwanda,646,2015,18,male,139480.32
RWA,Rwanda,646,2015,19,female,126907.84
RWA,Rwanda,646,2015,19,male,124080
RWA,Rwanda,646,2015,20,female,116742.08
RWA,Rwanda,646,2015,20,male,112661.44
RWA,Rwanda,646,2015,21,female,104047.52
RWA,Rwanda,646,2015,21,male,98459.68
RWA,Rwanda,646,2015,22,female,95706.72
RWA,Rwanda,646,2015,22,male,89627.68
RWA,Rwanda,646,2015,23,female,96185.12
RWA,Rwanda,646,2015,23,male,91237.28
RWA,Rwanda,646,2015,24,female,102018.56
RWA,Rwanda,646,2015,24,male,99113.92
RWA,Rwanda,646,2015,25,female,105240.32
RWA,Rwanda,646,2015,25,male,104231.36
RWA,Rwanda,646,2015,26,female,107399.2
RWA,Rwanda,646,2015,26,male,108659.04
RWA,Rwanda,646,2015,27,female,108512.8
RWA,Rwanda,646,2015,27,male,110289.44
RWA,Rwanda,646,2015,28,female,107778.4
RWA,Rwanda,646,2015,28,male,107254.24
RWA,Rwanda,646,2015,29,female,105669.28
RWA,Rwanda,646,2015,29,male,101165.92
RWA,Rwanda,646,2015,30,female,103712.64
RWA,Rwanda,646,2015,30,male,95579.04
RWA,Rwanda,646,2015,31,female,101904.48
RWA,Rwanda,646,2015,31,male,89871.2
RWA,Rwanda,646,2015,32,female,98510.88
RWA,Rwanda,646,2015,32,male,84298.4
RWA,Rwanda,646,2015,33,female,92918.08
RWA,Rwanda,646,2015,33,male,79373.6
RWA,Rwanda,646,2015,34,female,85953.92
RWA,Rwanda,646,2015,34,male,74877.76
RWA,Rwanda,646,2015,35,female,78985.6
RWA,Rwanda,646,2015,35,male,70088.96
RWA,Rwanda,646,2016,15,female,82321.248
RWA,Rwanda,646,2016,15,male,81847.392
RWA,Rwanda,646,2016,16,female,120635.008
RWA,Rwanda,646,2016,16,male,120025.152
RWA,Rwanda,646,2016,17,female,144744.448
RWA,Rwanda,646,2016,17,male,143761.952
RWA,Rwanda,646,2016,18,female,145467.808
RWA,Rwanda,646,2016,18,male,143757.152
RWA,Rwanda,646,2016,19,female,131151.488
RWA,Rwanda,646,2016,19,male,128528.352
RWA,Rwanda,646,2016,20,female,121002.304
RWA,Rwanda,646,2016,20,male,117443.296
RWA,Rwanda,646,2016,21,female,108383.712
RWA,Rwanda,646,2016,21,male,103681.888
RWA,Rwanda,646,2016,22,female,99658.752
RWA,Rwanda,646,2016,22,male,94538.528
RWA,Rwanda,646,2016,23,female,99096.032
RWA,Rwanda,646,2016,23,male,94712.768
RWA,Rwanda,646,2016,24,female,103519.2
RWA,Rwanda,646,2016,24,male,100523.52
RWA,Rwanda,646,2016,25,female,105394.464
RWA,Rwanda,646,2016,25,male,103672.256
RWA,Rwanda,646,2016,26,female,106121.984
RWA,Rwanda,646,2016,26,male,105917.216
RWA,Rwanda,646,2016,27,female,106444.704
RWA,Rwanda,646,2016,27,male,106550.976
RWA,Rwanda,646,2016,28,female,105945.184
RWA,Rwanda,646,2016,28,male,104422.816
RWA,Rwanda,646,2016,29,female,104753.664
RWA,Rwanda,646,2016,29,male,100436.736
RWA,Rwanda,646,2016,30,female,103611.2
RWA,Rwanda,646,2016,30,male,96748.704
RWA,Rwanda,646,2016,31,female,102601.632
RWA,Rwanda,646,2016,31,male,93049.024
RWA,Rwanda,646,2016,32,female,100115.552
RWA,Rwanda,646,2016,32,male,88913.184
RWA,Rwanda,646,2016,33,female,95499.712
RWA,Rwanda,646,2016,33,male,84385.024
RWA,Rwanda,646,2016,34,female,89511.904
RWA,Rwanda,646,2016,34,male,79604.064
RWA,Rwanda,646,2016,35,female,83553.376
RWA,Rwanda,646,2016,35,male,74688.8
RWA,Rwanda,646,2017,15,female,84668.096
RWA,Rwanda,646,2017,15,male,84068.544
RWA,Rwanda,646,2017,16,female,123978.496
RWA,Rwanda,646,2017,16,male,123149.184
RWA,Rwanda,646,2017,17,female,148806.976
RWA,Rwanda,646,2017,17,male,147611.584
RWA,Rwanda,646,2017,18,female,149791.296
RWA,Rwanda,646,2017,18,male,148033.984
RWA,Rwanda,646,2017,19,female,135395.136
RWA,Rwanda,646,2017,19,male,132976.704
RWA,Rwanda,646,2017,20,female,125262.528
RWA,Rwanda,646,2017,20,male,122225.152
RWA,Rwanda,646,2017,21,female,112719.904
RWA,Rwanda,646,2017,21,male,108904.096
RWA,Rwanda,646,2017,22,female,103610.784
RWA,Rwanda,646,2017,22,male,99449.376
RWA,Rwanda,646,2017,23,female,102006.944
RWA,Rwanda,646,2017,23,male,98188.256
RWA,Rwanda,646,2017,24,female,105019.84
RWA,Rwanda,646,2017,24,male,101933.12
RWA,Rwanda,646,2017,25,female,105548.608
RWA,Rwanda,646,2017,25,male,103113.152
RWA,Rwanda,646,2017,26,female,104844.768
RWA,Rwanda,646,2017,26,male,103175.392
RWA,Rwanda,646,2017,27,female,104376.608
RWA,Rwanda,646,2017,27,male,102812.512
RWA,Rwanda,646,2017,28,female,104111.968
RWA,Rwanda,646,2017,28,male,101591.392
RWA,Rwanda,646,2017,29,female,103838.048
RWA,Rwanda,646,2017,29,male,99707.552
RWA,Rwanda,646,2017,30,female,103509.76
RWA,Rwanda,646,2017,30,male,97918.368
RWA,Rwanda,646,2017,31,female,103298.784
RWA,Rwanda,646,2017,31,male,96226.848
RWA,Rwanda,646,2017,32,female,101720.224
RWA,Rwanda,646,2017,32,male,93527.968
RWA,Rwanda,646,2017,33,female,98081.344
RWA,Rwanda,646,2017,33,male,89396.448
RWA,Rwanda,646,2017,34,female,93069.888
RWA,Rwanda,646,2017,34,male,84330.368
RWA,Rwanda,646,2017,35,female,88121.152
RWA,Rwanda,646,2017,35,male,79288.64
RWA,Rwanda,646,2018,15,female,87014.944
RWA,Rwanda,646,2018,15,male,86289.696
RWA,Rwanda,646,2018,16,female,127321.984
RWA,Rwanda,646,2018,16,male,126273.216
RWA,Rwanda,646,2018,17,female,152869.504
RWA,Rwanda,646,2018,17,male,151461.216
RWA,Rwanda,646,2018,18,female,154114.784
RWA,Rwanda,646,2018,18,male,152310.816
RWA,Rwanda,646,2018,19,female,139638.784
RWA,Rwanda,646,2018,19,male,137425.056
RWA,Rwanda,646,2018,20,female,129522.752
RWA,Rwanda,646,2018,20,male,127007.008
RWA,Rwanda,646,2018,21,female,117056.096
RWA,Rwanda,646,2018,21,male,114126.304
RWA,Rwanda,646,2018,22,female,107562.816
RWA,Rwanda,646,2018,22,male,104360.224
RWA,Rwanda,646,2018,23,female,104917.856
RWA,Rwanda,646,2018,23,male,101663.744
RWA,Rwanda,646,2018,24,female,106520.48
RWA,Rwanda,646,2018,24,male,103342.72
RWA,Rwanda,646,2018,25,female,105702.752
RWA,Rwanda,646,2018,25,male,102554.048
RWA,Rwanda,646,2018,26,female,103567.552
RWA,Rwanda,646,2018,26,male,100433.568
RWA,Rwanda,646,2018,27,female,102308.512
RWA,Rwanda,646,2018,27,male,99074.048
RWA,Rwanda,646,2018,28,female,102278.752
RWA,Rwanda,646,2018,28,male,98759.968
RWA,Rwanda,646,2018,29,female,102922.432
RWA,Rwanda,646,2018,29,male,98978.368
RWA,Rwanda,646,2018,30,female,103408.32
RWA,Rwanda,646,2018,30,male,99088.032
RWA,Rwanda,646,2018,31,female,103995.936
RWA,Rwanda,646,2018,31,male,99404.672
RWA,Rwanda,646,2018,32,female,103324.896
RWA,Rwanda,646,2018,32,male,98142.752
RWA,Rwanda,646,2018,33,female,100662.976
RWA,Rwanda,646,2018,33,male,94407.872
RWA,Rwanda,646,2018,34,female,96627.872
RWA,Rwanda,646,2018,34,male,89056.672
RWA,Rwanda,646,2018,35,female,92688.928
RWA,Rwanda,646,2018,35,male,83888.48
RWA,Rwanda,646,2019,15,female,89361.792
RWA,Rwanda,646,2019,15,male,88510.848
RWA,Rwanda,646,2019,16,female,130665.472
RWA,Rwanda,646,2019,16,male,129397.248
RWA,Rwanda,646,2019,17,female,156932.032
RWA,Rwanda,646,2019,17,male,155310.848
RWA,Rwanda,646,2019,18,female,158438.272
RWA,Rwanda,646,2019,18,male,156587.648
RWA,Rwanda,646,2019,19,female,143882.432
RWA,Rwanda,646,2019,19,male,141873.408
RWA,Rwanda,646,2019,20,female,133782.976
RWA,Rwanda,646,2019,20,male,131788.864
RWA,Rwanda,646,2019,21,female,121392.288
RWA,Rwanda,646,2019,21,male,119348.512
RWA,Rwanda,646,2019,22,female,111514.848
RWA,Rwanda,646,2019,22,male,109271.072
RWA,Rwanda,646,2019,23,female,107828.768
RWA,Rwanda,646,2019,23,male,105139.232
RWA,Rwanda,646,2019,24,female,108021.12
RWA,Rwanda,646,2019,24,male,104752.32
RWA,Rwanda,646,2019,25,female,105856.896
RWA,Rwanda,646,2019,25,male,101994.944
RWA,Rwanda,646,2019,26,female,102290.336
RWA,Rwanda,646,2019,26,male,97691.744
RWA,Rwanda,646,2019,27,female,100240.416
RWA,Rwanda,646,2019,27,male,95335.584
RWA,Rwanda,646,2019,28,female,100445.536
RWA,Rwanda,646,2019,28,male,95928.544
RWA,Rwanda,646,2019,29,female,102006.816
RWA,Rwanda,646,2019,29,male,98249.184
RWA,Rwanda,646,2019,30,female,103306.88
RWA,Rwanda,646,2019,30,male,100257.696
RWA,Rwanda,646,2019,31,female,104693.088
RWA,Rwanda,646,2019,31,male,102582.496
RWA,Rwanda,646,2019,32,female,104929.568
RWA,Rwanda,646,2019,32,male,102757.536
RWA,Rwanda,646,2019,33,female,103244.608
RWA,Rwanda,646,2019,33,male,99419.296
RWA,Rwanda,646,2019,34,female,100185.856
RWA,Rwanda,646,2019,34,male,93782.976
RWA,Rwanda,646,2019,35,female,97256.704
RWA,Rwanda,646,2019,35,male,88488.32
RWA,Rwanda,646,2020,15,female,91708.64
RWA,Rwanda,646,2020,15,male,90732
RWA,Rwanda,646,2020,16,female,134008.96
RWA,Rwanda,646,2020,16,male,132521.28
RWA,Rwanda,646,2020,17,female,160994.56
RWA,Rwanda,646,2020,17,male,159160.48
RWA,Rwanda,646,2020,18,female,162761.76
RWA,Rwanda,646,2020,18,male,160864.48
RWA,Rwanda,646,2020,19,female,148126.08
RWA,Rwanda,646,2020,19,male,146321.76
RWA,Rwanda,646,2020,20,female,138043.2
RWA,Rwanda,646,2020,20,male,136570.72
RWA,Rwanda,646,2020,21,female,125728.48
RWA,Rwanda,646,2020,21,male,124570.72
RWA,Rwanda,646,2020,22,female,115466.88
RWA,Rwanda,646,2020,22,male,114181.92
RWA,Rwanda,646,2020,23,female,110739.68
RWA,Rwanda,646,2020,23,male,108614.72
RWA,Rwanda,646,2020,24,female,109521.76
RWA,Rwanda,646,2020,24,male,106161.92
RWA,Rwanda,646,2020,25,female,106011.04
RWA,Rwanda,646,2020,25,male,101435.84
RWA,Rwanda,646,2020,26,female,101013.12
RWA,Rwanda,646,2020,26,male,94949.92
RWA,Rwanda,646,2020,27,female,98172.32
RWA,Rwanda,646,2020,27,male,91597.12
RWA,Rwanda,646,2020,28,female,98612.32
RWA,Rwanda,646,2020,28,male,93097.12
